hotkey_name	hotkey_address	on_chain_uid	agent_name	filename	date
hk-67-12	5CoUkzmVw6X4Xj9zzXoA2T1ZwRXr2vimbfEQXJvdGXGx6WAg	176	uid_140	uid_140__artifact_5d33f70d-2ee0-4e15-9fb3-8b865eb7bb79.py	2026-08-04
hk-67-15	5H1j52nH6fuPEeii8drWSeH1BgizCqqwh3c6uNYuLPcopiGB	182	uid_151	uid_151__artifact_71a75417-ac0a-41eb-8d89-9f99b9e01221.py	2026-08-04
hk-67-13	5CSzbYHqHWignpNDpepZjQ29Sg3AXdWyTa3Kq5wNDZhkvbrK	105	uid_182	uid_182__artifact_2305fac7-2a6f-4bb9-908d-57caa67deac6.py	2026-08-04
hk-67-1	5FFLF6CgQgeDn6bgzFGF2FHMecfCA5gEGQNKZQkDc5AwypZU	23	uid_72	uid_72__artifact_abdbfb5d-cbcc-4dbb-9d72-3d6638677038.py	2026-08-04
hk-67-27	5Gdqiqa2Kj93tAcTPYaWgjbWGyi3FYZ38N4NjTdQ9vYhkVjG	244	uid_232	uid_232__artifact_83394cf8-4306-42b8-98f6-d7851d8593f3.py	2026-08-04
hk-67-10	5DnRmBNm9LH5jsXqzEmEd1M17padmGJrZjouN4g7wr3oWACP	3	uid_155	uid_155__artifact_e0005389-4677-436a-b3f9-20e2812ac8e3.py	2026-08-04
hk-67-11	5GWH1rMxPzvwSLV3wZimQt2iMek8JeGNTtoXjs7Wv7uiXgmn	160	uid_72	uid_72__artifact_808805b2-b5a4-44af-b13b-1a215a26b78b.py	2026-08-04
